"id";"question_id";"user_id";"details";"date_modified"
"68";"39";"2";"Tout d'abord il est indispensable de proposer la diversification avec des morceaux qu'au moment opportun<br />
le PNNS est bien fait (sur ce sujet) et propose (cf document ci joint)<br />
P 16 et 17 (jai noté car il y a 55 pages !)<br />
Quand peut-on débuter l’introduction des morceaux ?<br />
il sait maintenir sa tête et son dos droits dans sa chaise<br />
il avale les purées lisses et épaisses sans aucun problème<br />
il réalise des mouvements de mâchonnement quand il porte quelque chose à sa bouche<br />
il est capable de tenir un aliment dans sa main et de le porter à sa bouche (il cherche à se nourrir seul) <br />
il se montre intéressé par le repas (par exemple, il essaye de prendre des aliments dans l’assiette de ses proches). <br />
<br />
Puis p 26<br />
Comment faire découvrir et accepter des aliments ?<br />
présenter de nombreuses fois (8-10 fois) un aliment initialement refusé par l’enfant, en début de diversification<br />
faire découvrir une grande diversité d’aliments en début de diversification, en proposant quotidiennement des aliments différents ;  introduire des textures non lisses à partir de 8 mois et pas après 10 mois en faisant varier les textures des aliments proposés et en adaptant la taille et la dureté des morceaux aux capacités de l’enfant.<br />
Il convient toutefois, en raison du risque d’étouffement, de ne pas proposer entiers des petits aliments de forme cylindrique ou sphérique qui résistent à l’écrasement, tels que les fruits à coque, l’arachide et les grains de raisin<br />
manger dans un contexte calme et chaleureux, sans distraction (telle que les écrans), dans lequel les parents ne forcent pas l’enfant à manger mais encouragent à goûter, par exemple en consommant eux-mêmes les aliments<br />
ne pas utiliser les aliments appréciés comme récompense ou réconfort : cela renforce l’attirance de l’enfant vers ces aliments souvent très sucrés<br />
augmenter la familiarité des nouveaux aliments, sans nécessairement les faire goûter par les enfants. <br />
<br />
La DME a été diabolisée à tort pour des inquiétudes d’étouffement possibles...il suffit que les parents soient présent tout le temps de la DME (Brown A. No difference in self-reported frequency of choking between infants introduced to solid foods using a baby-led weaning or traditional spoon-feeding approach. J Hum Nutr Diet. 2018 Aug;31(4):496-504. doi: 10.1111/jhn.12528. Epub 2017 Dec 5.)<br />
<br />
Morison BJ n'ont pas montré de grande différence en terme de facilité de diversification ultérieure (cf biblio).<br />
Donc si les parents veulent et qu'ils sont à coté, encourageons les. bien insister sur l'interet de voir, sentir puis toucher et mettre à la bouche les divers aliments garant d'une bonne intégration neuro sensorielle";"2020-04-17 11:07:20"
"69";"41";"3";"Bonjour,<br />
<br />
Pour les RCH non symptomatiques, des valeurs de calprotectine inférieures à 250 pourrait signifier une rémission histologique.<br />
<br />
Pour les Crohn pédiatriques<br />
des valeurs inférieures à 300, une rémission muqueuse et inférieure à 100 profonde.<br />
<br />
Il n'y a cependant pas de consensus. Des valeurs de calprotectine supérieurs à 250 pourraient siginifier une activité de la maladie, et donc une évaluation ou un changement thérapeutique.";"2020-04-18 23:45:42"
"70";"44";"3";"Bonjour<br />
<br />
Il semblerait effectivement que le virus soit retrouvé dans les selles en moyenne 7 jours (6-10 jours) après la négativation de la PCR nasopaharyngée.<br />
Les recommendations actuelles passent par le lavage des mains, l'hygiène dans les piscines, la préparation des repas.";"2020-04-20 13:19:53"
"71";"44";"119";"Je crois que la présence d'ARN viral dans les selles ne signe pas automatiquement sa réplication et donc sa contagiosité; néanmoins la question de la contamination par exemple des personnels de crèche, fréquemment au contact des selles de nourrissons et jeunes enfants éventuellement porteurs du virus, peut se poser. Serait-il excessif  de tester par PCR enfants et personnels pour l'entrée en crèche ?";"2020-04-20 13:31:12"
"72";"44";"3";"Bonjour<br />
<br />
Il semblerait que la transmission puisse se faire de sujets asymptomatiques (y compris sans lésions pulmonaires) mais porteurs du virus (voir article joint).<br />
Le mode de retour en crèche, en collectivité pose effectivement question.<br />
Le dépistage systématique pourrait être une bonne option.<br />
Le port de masque et de gants pour le personnel aussi.";"2020-04-20 14:21:36"
"73";"43";"1";"Bonjour,<br />
Avant l'âge de 2 ans, la plupart du temps la présence de Clostridioides difficile (anciennement Clostridium difficile) dans les selles n'est pas pathologique, surtout en l'absence de comorbidités associées, avec des taux de portage sain allant de 2,5 à 90% !! (Jangi S, Lamont JT. Asympomatic colonization by Clostridium difficile in infants: implications for disease in later life. J Pediatr Gastroenterolog Nutr 2010;51:2–7)<br />
En conséquence, avant de décider de le traiter ou non, il faudrait savoir :<br />
- Comment et par quel labo le C. diff a-t-il été recherché (Elisa, PCR, culture virale, ..) ?<br />
- Si l'enfant a des antécédents médicaux/chirurgicaux en particulier digestifs, comment était sa croissance avant cet épisode ?<br />
- Si l'épisode de diarrhée fait suite à une prise médicamenteuse (AB, IPP, ..) ?<br />
Le plus probable reste un syndrome de l'intestin irritable (post infectieux ou autre ?), éventuellement une intolérance au lactose.<br />
Dans l'attente de vous lire<br />
Bien cordialement,";"2020-04-20 15:21:38"
"74";"43";"118";" l'examen a été pratiqué par PCR par le laboratoire BiogroupLCD<br />
aucun traitement antibiotique dans la période avant la survenue de la diarrhée<br />
 A ma connaissance aucun antécédent chirurgical, ou médical ( c'est un enfant que je suis depuis peu)<br />
dans l'interrogatoire de la maman: aucune notion de colon irritable ni à priori d’intolérance au lactose, car pas de diarrhée, ni troubles digestifs avant la survenue de cette diarrhée;la maman signale des selles très nauséabondes.<br />
concernant la courbe de poids, aucune cassure n'a été notée<br />
 merci pour votre réponse<br />
 cordialement<br />
";"2020-04-20 15:38:22"
"75";"42";"1";"Bonjour,<br />
L' oesophagite lymphocytaire est communément définie en anatomopathologie par la présence de plus de 20 lymphocytes intra-épithéliaux au fort grossissement, sans polynucléaires associés.<br />
Elle est surtout associée à :<br />
- un RGO (dans ce cas les lymphocytes sont surtout présents en sus cardial)<br />
- une dysmotricité (achalasie par exemple)<br />
- une infection (Candida, ..)<br />
- une inflammation (Crohn - surtout chez l'enfant, connectivite, oesophagite à éosinophiles, maladie coeliaque)<br />
Bien cordialement,";"2020-04-20 15:48:23"
"76";"43";"1";"Dans ce cas je tenterais volontiers une prise en charge d'un SII avec exclusion du lactose +/- probiotiques pendant 15j pour voir comment les choses évoluent. Le Flagyl ne saurait être envisagé (comme traitement du C. diff) que si les symptômes s'aggravent (diarrhée sanglante, perte de poids, ...) et après contact avec un centre de référence de maladies rares (par exemple Dr Mosca, Hôpital Robert Debré à Paris, Trésorier du Groupe Français de Transplantation Fécale)<br />
Par ailleurs, avez-vous vérifié également l'absence de parasite intestinal ?";"2020-04-20 16:16:43"
"79";"45";"2";"L’infection à H. pylori doit être recherchée par la réalisation d’une endoscopie digestive haute (EDH) avec biopsies per-endoscopiques :<br />
- en cas de douleurs abdominales d’allure organique évocatrices d’ulcère,<br />
- en cas d’anémie par carence martiale (ACM) réfractaire au traitement si les autres causes ont été éliminées.<br />
Au cours de l’EDH, il est nécessaire de prélever 6 biopsies gastriques (antro-fundiques). A partir des biopsies, seront effectués :<br />
- une culture bactérienne avec antibiogramme<br />
- un examen histologique (classification de Sydney)<br />
- un autre test parmi le test à l’uréase rapide (RUT), une méthode PCR (polymerase chain reaction) ou FISH (fluorescent in situ hybridation).<br />
La seule indication des tests non invasifs en bilan diagnostique est le purpura thrombocytopénique immun chronique (PTIC). En cas de positivité d’un de ces tests (test respiratoire à l’uréase marquée ou recherche d’Ag dans les selles), et si le chiffre plaquettaire le permet, une EDH avec biopsie sera réalisée avant d’entreprendre un traitement d’éradication.<br />
L’infection à HP ne doit pas être recherchée :<br />
- en cas de douleurs abdominales récurrentes fonctionnelles,<br />
- en cas de bilan de petite taille.<br />
Le traitement de l’infection à H. pylori est indiqué<br />
- Si l’infection à H. pylori est confirmée avec des signes endoscopiques évocateurs (ulcère ou gastrite macro-nodulaire, aspect d’un lymphome chez les jeunes adolescents).<br />
- Si l’infection à H. pylori est diagnostiquée fortuitement au cours d’une EDH, le traitement peut être considéré après avoir discuté avec le patient et ses parents des risques et des bénéfices du traitement.<br />
Le contrôle de l’éradication de H. pylori est obligatoire et doit être réalisée au moins 4-6 semaines après l’arrêt du traitement par antibiotiques et au moins 2 semaines après l’arrêt du traitement par IPP. Si le traitement par IPP ne peut pas être arrêté en raison de la récidive des symptômes, pour améliorer la sensibilité du test il est préconisé de remplacer l’IPP par un anti-H2 arrêté 2 jours avant la réalisation du test d’éradication.<br />
Ce contrôle est réalisé par un des tests non invasifs suivant : le test respiratoire 13C-TRU ou la recherche d’antigène monoclonal dans les selles (HpSA).<br />
Les tests basés sur la détection des anticorps (IgE, IgA) anti- H. pylori dans le sérum, le sang total, les urines, ou la salive ne sont pas recommandés en pratique clinique.<br />
Toutes les informations necessaires sont disponibles dans le guideline de la société européenne (cf biblio)";"2020-04-21 10:23:45"
"80";"48";"5";"S'il a des régurgitations avec des fausses-routes nasales, un épaississement des biberons est nécessaire, si bien sûr il n'est pas allaité.<br />
En revanche, les IPP n'ont pas d'indication formelle, même si les dernières recommandations de l'ESPGHAN les suggèrent en traitement d'épreuve (voir publication jointe)<br />
Le risque de malaise par fausse-route existe, mais il n'engage presque jamais le pronostic vital. Il faut donc rassurer les parents. Il n'y a pas de traitement spécifique pour prévenir ces malaises.";"2020-04-21 17:23:49"
"81";"48";"5";"S'il a des régurgitations avec des fausses-routes nasales, un épaississement des biberons est nécessaire, si bien sûr il n'est pas allaité.<br />
En revanche, les IPP n'ont pas d'indication formelle, même si les dernières recommandations de l'ESPGHAN les suggèrent en traitement d'épreuve (voir publication jointe)<br />
Le risque de malaise par fausse-route existe, mais il n'engage presque jamais le pronostic vital. Il faut donc rassurer les parents. Il n'y a pas de traitement spécifique pour prévenir ces malaises.";"2020-04-21 17:23:50"
"82";"48";"109";"Merci beaucoup!";"2020-04-21 18:04:09"
"83";"50";"2";"En situation d'allaitement maternel, le problème ne semble pas se poser. Les études montrent que le génome viral n’est pas révélé dans le lait maternel de mères infectées au COVID-19 (Rasmussen, 2020 ID 93)(Chen, 2020 ID 83)(Wang, 2020 ID79)(CDC, 2020 ID 102). L’allaitement ne semble donc pas contre indiqué (cf recommandations de la SFN ci jointe).<br />
En ce qui concerne la transmission par les aliments via le tube digestif, l'anses écrit qu'une cuisson (4 minutes à 63°C) pourrait être considérée comme efficace pour<br />
inactiver les coronavirus dans les aliments....mais un biberon est plutôt chauffé vers 37°C (il faudrait donc le chauffer puis attendre que la température baisse).<br />
L'eau potable ne contient pas de COVID (""source eau de paris 2020"").<br />
Maintenant si le nourrisson a déjà bu, l'infection ne se faisant quasi exclusivement que par voie respiratoire, il est théoriquement possible qu'avec les efforts de déglutition pour boire le biberon le nourrisson ait également inhalé le virus...le nourrisson devra donc être testé même si la probabilité est infime (p 16, 17, 18 du rapport ANSES...ça vous évitera de lire les 32 pages !).";"2020-04-22 10:30:27"
"84";"51";"3";"Bonjour<br />
<br />
La prise en charge se décompose en 4 phases<br />
1. La période intercrise (traitement de fond)<br />
- Eduquer la famille, mettre en place une hygiène de vie, trouver et éliminer les trigger (glutamate de sodium, soirées pyjama, etc) peut réduire de 70% les crises.<br />
- Il faut insister sur 4 axes :<br />
        -> bonne hydratation<br />
        -> alimentation équilibrée sans sauter de repas<br />
       -> maintenir une activité physique<br />
       -> LE SOMMEIL (bannir les appareils électroniques avant le coucher, respecter les heures de sommeil, éventuellement s'aider de mélatonine)<br />
- chez les enfants qui ont un syndrome de fatigue chronique, ne pas hésiter à recommander des barres énergétiques (hyperprotéines), voire du coenzyme Q (Coenz Q) à la dose de 10mg/kg/j qui améliorera la participation à l'école et les activités extra-scolaires.<br />
- Le traitement prophylactique/ de fond est indiqué chez les patients qui ont des crises fréquentes (>4-6semaines) et/ou sévères (plus de 2 jours, nécessitant une hospitalisation)<br />
       -> Chez les moins de 5 ans<br />
                 # Cyproheptadine (Périactine)<br />
                #  Amitrityline (Laroxyl)<br />
       -> Chez les plus de 5 ans<br />
               # Propanolol (2eme ligne)<br />
- la réponse au traitement est hétérogène. Peuvent être essayés :<br />
         -> antiémétique (aprepitant)<br />
        -> anticonvulsivants (topiramate (epitomax) ou phenobarbital)<br />
       -> supplément mitochondrie <br />
                       # Coenz Q10 10mg/kg/j<br />
                       # L. carnitine (50-75 mg/kg/j)<br />
                      # Riboflavine (10mg/kg/j)<br />
<br />
- Faire attention aux comorbidités<br />
    -> angoisse/anxiété qui affecte 47% des enfants<br />
            # suivi psy<br />
            # relaxation<br />
           # agents anxiolytiques (citalopram, sertraline)<br />
           # veiller à ce que l'enfant ne se déscolarise pas, établier un plan de réhabilitation.<br />
    -> Syndrome postural orthostatiq tachycardie POTS, lié à une anomalie du système autonome<br />
          # supplémentation en sel<br />
          # fludrocortisone<br />
          # dose faible de propanolol<br />
       diminuent les épisodes de vomissements<br />
    -> nausées chroniques (matinales)<br />
         # amitrytilline<br />
         # stimulation vagale auriculaire<br />
<br />
Enfin, chez les patients réfractaires, il faut checker<br />
- les triggers persistants<br />
       -> psychosocial<br />
      -> sinusite chronique<br />
- les comorbidités<br />
      -> anxiété<br />
     -> POTS<br />
- les pathologies ""manquées"" y compris toxiques, ne pas hésiter à faire une échographie abdominale pendant la crise, UN TDM sinus, la recherche de toxiques urinaires<br />
- la compliance<br />
- le médicament le plus efficace est l'amitriptyline, après titration<br />
     0,2-0,3mg/kg/j pour commencer<br />
     augmenter de 10mg/semaine<br />
    vérifier QT (ECG) à l'initiation du traitement et si dose élevée (>1,5mg/kg/j)<br />
    vérifier qu'on est à dose thérapeutique : dosage sanguin >150ng/ml<br />
<br />
Bon courage!<br />
<br />
2. La phase prodromique, avant les vomissements, d'une durée d'1,5h  et se caractérise par l'irritabilité, nausées, pâleur, douleurs abdominales<br />
     -> Tritpan voie nasale ou S Cut (efficace pendant les prodromes AVANT les vomissments, d'autant plus si histoire familiale de migraine et si épisodes de moins de 24H)<br />
    -> antiémétiques NHK1> 5HT3 antagonists<br />
    -> anxiolytiques (Benzodiazépines) si anxiété<br />
3. La phase de vomissements<br />
    -> hydrater<br />
    -> antiémétique<br />
    -> antalgiques<br />
   -> ttt sédatif<br />
   -> réduire les stimulations dans une pièce obscure au calme seul sans stimulations<br />
4. La phase de récupération où il faut renutrir le patient";"2020-04-22 11:37:00"
